image_id,file_name,file_path,original_file_name,original_path,original_extension,split,label_id,disease_type,verification_status,severity
DLDD_TRAIN_003787,DLDD_TRAIN_003787.jpg,blight/DLDD_TRAIN_003787.jpg,to_label_2811_jpg.rf.4902b181e52f9afca636a7a502a8d739.jpg,blight/to_label_2811_jpg.rf.4902b181e52f9afca636a7a502a8d739.jpg,.jpg,train,3,blight,verified,3
DLDD_TRAIN_003788,DLDD_TRAIN_003788.jpg,blight/DLDD_TRAIN_003788.jpg,to_label_2811_jpg.rf.7e56708ed1fde76116e486999e7de527.jpg,blight/to_label_2811_jpg.rf.7e56708ed1fde76116e486999e7de527.jpg,.jpg,train,3,blight,verified,3
DLDD_TRAIN_003789,DLDD_TRAIN_003789.jpg,blight/DLDD_TRAIN_003789.jpg,to_label_2812_jpg.rf.6b15abf2fcf9aca5441839721eca7ae2.jpg,blight/to_label_2812_jpg.rf.6b15abf2fcf9aca5441839721eca7ae2.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003790,DLDD_TRAIN_003790.jpg,blight/DLDD_TRAIN_003790.jpg,to_label_2812_jpg.rf.940bbe5bccfba0fb1635a3c6acfcef83.jpg,blight/to_label_2812_jpg.rf.940bbe5bccfba0fb1635a3c6acfcef83.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003791,DLDD_TRAIN_003791.jpg,blight/DLDD_TRAIN_003791.jpg,to_label_2812_jpg.rf.aa5695551b5b50f046a0d38cc61aac0a.jpg,blight/to_label_2812_jpg.rf.aa5695551b5b50f046a0d38cc61aac0a.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003792,DLDD_TRAIN_003792.jpg,blight/DLDD_TRAIN_003792.jpg,to_label_2813_jpg.rf.1c32f56eae3babcd950e0dd09301b6a8.jpg,blight/to_label_2813_jpg.rf.1c32f56eae3babcd950e0dd09301b6a8.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003793,DLDD_TRAIN_003793.jpg,blight/DLDD_TRAIN_003793.jpg,to_label_2813_jpg.rf.f0a5f1b52d63556cd57a136c4a340122.jpg,blight/to_label_2813_jpg.rf.f0a5f1b52d63556cd57a136c4a340122.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003794,DLDD_TRAIN_003794.jpg,blight/DLDD_TRAIN_003794.jpg,to_label_2813_jpg.rf.fc4b4c667d6886e83c11828a929438f6.jpg,blight/to_label_2813_jpg.rf.fc4b4c667d6886e83c11828a929438f6.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003795,DLDD_TRAIN_003795.jpg,blight/DLDD_TRAIN_003795.jpg,to_label_2814_jpg.rf.069d878a3a25348aa930f861d7af4fdd.jpg,blight/to_label_2814_jpg.rf.069d878a3a25348aa930f861d7af4fdd.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003796,DLDD_TRAIN_003796.jpg,blight/DLDD_TRAIN_003796.jpg,to_label_2814_jpg.rf.2a6c7ea0a85d727d97bad57c0d1d6344.jpg,blight/to_label_2814_jpg.rf.2a6c7ea0a85d727d97bad57c0d1d6344.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003797,DLDD_TRAIN_003797.jpg,blight/DLDD_TRAIN_003797.jpg,to_label_2814_jpg.rf.8aae8538f3f965c7cfccebf0d9965499.jpg,blight/to_label_2814_jpg.rf.8aae8538f3f965c7cfccebf0d9965499.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003798,DLDD_TRAIN_003798.jpg,blight/DLDD_TRAIN_003798.jpg,to_label_2815_jpg.rf.13eb6294449aa3dc54716471a15387b5.jpg,blight/to_label_2815_jpg.rf.13eb6294449aa3dc54716471a15387b5.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003799,DLDD_TRAIN_003799.jpg,blight/DLDD_TRAIN_003799.jpg,to_label_2815_jpg.rf.1f2f2f9af522bb19e66ebcbc4cc8b048.jpg,blight/to_label_2815_jpg.rf.1f2f2f9af522bb19e66ebcbc4cc8b048.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003800,DLDD_TRAIN_003800.jpg,blight/DLDD_TRAIN_003800.jpg,to_label_2818_jpg.rf.728481f4a2106cd575092ec5d94cf9d4.jpg,blight/to_label_2818_jpg.rf.728481f4a2106cd575092ec5d94cf9d4.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003801,DLDD_TRAIN_003801.jpg,blight/DLDD_TRAIN_003801.jpg,to_label_2818_jpg.rf.7be853ae3dbf07c984aac32845c8ac8b.jpg,blight/to_label_2818_jpg.rf.7be853ae3dbf07c984aac32845c8ac8b.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003802,DLDD_TRAIN_003802.jpg,blight/DLDD_TRAIN_003802.jpg,to_label_2818_jpg.rf.9f55922897c0e01e6ad16a0c18fc077f.jpg,blight/to_label_2818_jpg.rf.9f55922897c0e01e6ad16a0c18fc077f.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003803,DLDD_TRAIN_003803.jpg,blight/DLDD_TRAIN_003803.jpg,to_label_2820_jpg.rf.4454c501983b24337ad8cf6829b9a3cd.jpg,blight/to_label_2820_jpg.rf.4454c501983b24337ad8cf6829b9a3cd.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003804,DLDD_TRAIN_003804.jpg,blight/DLDD_TRAIN_003804.jpg,to_label_2820_jpg.rf.c852a5e795f3765cd8b86ae7fc6b435f.jpg,blight/to_label_2820_jpg.rf.c852a5e795f3765cd8b86ae7fc6b435f.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003805,DLDD_TRAIN_003805.jpg,blight/DLDD_TRAIN_003805.jpg,to_label_2821_jpg.rf.5559da1293c274d09a12e96170336c75.jpg,blight/to_label_2821_jpg.rf.5559da1293c274d09a12e96170336c75.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003806,DLDD_TRAIN_003806.jpg,blight/DLDD_TRAIN_003806.jpg,to_label_2821_jpg.rf.d015a142f5f85cefd3f4a31ca5545947.jpg,blight/to_label_2821_jpg.rf.d015a142f5f85cefd3f4a31ca5545947.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003807,DLDD_TRAIN_003807.jpg,blight/DLDD_TRAIN_003807.jpg,to_label_2824_jpg.rf.4c819e0fd27401d8dd3eeb61d974d4bf.jpg,blight/to_label_2824_jpg.rf.4c819e0fd27401d8dd3eeb61d974d4bf.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003808,DLDD_TRAIN_003808.jpg,blight/DLDD_TRAIN_003808.jpg,to_label_2824_jpg.rf.5bc32a3d4af2d687eb964534eb0b5902.jpg,blight/to_label_2824_jpg.rf.5bc32a3d4af2d687eb964534eb0b5902.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003809,DLDD_TRAIN_003809.jpg,blight/DLDD_TRAIN_003809.jpg,to_label_2824_jpg.rf.c77db4bb838c166a556e574d6c0f932c.jpg,blight/to_label_2824_jpg.rf.c77db4bb838c166a556e574d6c0f932c.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003810,DLDD_TRAIN_003810.jpg,blight/DLDD_TRAIN_003810.jpg,to_label_2826_jpg.rf.2ad8dfddbf2cf9215d32213b91b12f26.jpg,blight/to_label_2826_jpg.rf.2ad8dfddbf2cf9215d32213b91b12f26.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003811,DLDD_TRAIN_003811.jpg,blight/DLDD_TRAIN_003811.jpg,to_label_2826_jpg.rf.56fdedfadfad8c9acd3058849fc90615.jpg,blight/to_label_2826_jpg.rf.56fdedfadfad8c9acd3058849fc90615.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003812,DLDD_TRAIN_003812.jpg,blight/DLDD_TRAIN_003812.jpg,to_label_2826_jpg.rf.716ba8903c3e5aded43eab4b89e5960f.jpg,blight/to_label_2826_jpg.rf.716ba8903c3e5aded43eab4b89e5960f.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003813,DLDD_TRAIN_003813.jpg,blight/DLDD_TRAIN_003813.jpg,to_label_2828_jpg.rf.688e015a9d5da11a7b06b7248ecf1c2b.jpg,blight/to_label_2828_jpg.rf.688e015a9d5da11a7b06b7248ecf1c2b.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003814,DLDD_TRAIN_003814.jpg,blight/DLDD_TRAIN_003814.jpg,to_label_2828_jpg.rf.e917f05fa99199e750e37c100977eae2.jpg,blight/to_label_2828_jpg.rf.e917f05fa99199e750e37c100977eae2.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003815,DLDD_TRAIN_003815.jpg,blight/DLDD_TRAIN_003815.jpg,to_label_2828_jpg.rf.f0c03d83f69d442d170cc7f9a0533840.jpg,blight/to_label_2828_jpg.rf.f0c03d83f69d442d170cc7f9a0533840.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003816,DLDD_TRAIN_003816.jpg,blight/DLDD_TRAIN_003816.jpg,to_label_2829_jpg.rf.4273097dabb3fe6d371d903ed9961c44.jpg,blight/to_label_2829_jpg.rf.4273097dabb3fe6d371d903ed9961c44.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003817,DLDD_TRAIN_003817.jpg,blight/DLDD_TRAIN_003817.jpg,to_label_2829_jpg.rf.42d67785145422f01197d9a4481a69ec.jpg,blight/to_label_2829_jpg.rf.42d67785145422f01197d9a4481a69ec.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003818,DLDD_TRAIN_003818.jpg,blight/DLDD_TRAIN_003818.jpg,to_label_2829_jpg.rf.e007a85a39168e937b5dddf1e3efc223.jpg,blight/to_label_2829_jpg.rf.e007a85a39168e937b5dddf1e3efc223.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003819,DLDD_TRAIN_003819.jpg,blight/DLDD_TRAIN_003819.jpg,to_label_2830_jpg.rf.2e0cb23b3a88d536a87f56784264ff47.jpg,blight/to_label_2830_jpg.rf.2e0cb23b3a88d536a87f56784264ff47.jpg,.jpg,train,3,blight,verified,3
DLDD_TRAIN_003820,DLDD_TRAIN_003820.jpg,blight/DLDD_TRAIN_003820.jpg,to_label_2830_jpg.rf.8055a8a2e36ec72b8bc193312d0e380a.jpg,blight/to_label_2830_jpg.rf.8055a8a2e36ec72b8bc193312d0e380a.jpg,.jpg,train,3,blight,verified,3
DLDD_TRAIN_003821,DLDD_TRAIN_003821.jpg,blight/DLDD_TRAIN_003821.jpg,to_label_2830_jpg.rf.a01df21b3e7dcdbb9bc30f61c4c77c00.jpg,blight/to_label_2830_jpg.rf.a01df21b3e7dcdbb9bc30f61c4c77c00.jpg,.jpg,train,3,blight,verified,3
DLDD_TRAIN_003822,DLDD_TRAIN_003822.jpg,blight/DLDD_TRAIN_003822.jpg,to_label_2831_jpg.rf.16f7abf07974ae79ece8a579e903a642.jpg,blight/to_label_2831_jpg.rf.16f7abf07974ae79ece8a579e903a642.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003823,DLDD_TRAIN_003823.jpg,blight/DLDD_TRAIN_003823.jpg,to_label_2831_jpg.rf.37f17a9107a82b0a9be5969a1bacf493.jpg,blight/to_label_2831_jpg.rf.37f17a9107a82b0a9be5969a1bacf493.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003824,DLDD_TRAIN_003824.jpg,blight/DLDD_TRAIN_003824.jpg,to_label_2831_jpg.rf.58ae5de2ef1ff31b0358d9fd67136870.jpg,blight/to_label_2831_jpg.rf.58ae5de2ef1ff31b0358d9fd67136870.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003825,DLDD_TRAIN_003825.jpg,blight/DLDD_TRAIN_003825.jpg,to_label_2832_jpg.rf.0653308b8d15fb8ddcf9ce4f1203caa5.jpg,blight/to_label_2832_jpg.rf.0653308b8d15fb8ddcf9ce4f1203caa5.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003826,DLDD_TRAIN_003826.jpg,blight/DLDD_TRAIN_003826.jpg,to_label_2832_jpg.rf.29b3b44e8069aaebfe1f5064c00a35ca.jpg,blight/to_label_2832_jpg.rf.29b3b44e8069aaebfe1f5064c00a35ca.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003827,DLDD_TRAIN_003827.jpg,blight/DLDD_TRAIN_003827.jpg,to_label_2832_jpg.rf.3264df2eaf8c3e129a7c56e8e5dfae57.jpg,blight/to_label_2832_jpg.rf.3264df2eaf8c3e129a7c56e8e5dfae57.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003828,DLDD_TRAIN_003828.jpg,blight/DLDD_TRAIN_003828.jpg,to_label_2833_jpg.rf.52052237ff13b3584bb72e340cd1a7bb.jpg,blight/to_label_2833_jpg.rf.52052237ff13b3584bb72e340cd1a7bb.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003829,DLDD_TRAIN_003829.jpg,blight/DLDD_TRAIN_003829.jpg,to_label_2833_jpg.rf.5f4b7c277414934fc3b4b7bfade42bb2.jpg,blight/to_label_2833_jpg.rf.5f4b7c277414934fc3b4b7bfade42bb2.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003830,DLDD_TRAIN_003830.jpg,blight/DLDD_TRAIN_003830.jpg,to_label_2833_jpg.rf.702922072c6e7da2c2f141fa61ecab1b.jpg,blight/to_label_2833_jpg.rf.702922072c6e7da2c2f141fa61ecab1b.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003831,DLDD_TRAIN_003831.jpg,blight/DLDD_TRAIN_003831.jpg,to_label_2835_jpg.rf.104e73d3b62c35d430d54ba5f4ea5595.jpg,blight/to_label_2835_jpg.rf.104e73d3b62c35d430d54ba5f4ea5595.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003832,DLDD_TRAIN_003832.jpg,blight/DLDD_TRAIN_003832.jpg,to_label_2835_jpg.rf.4700a9296ce64653def753a5a86f11e9.jpg,blight/to_label_2835_jpg.rf.4700a9296ce64653def753a5a86f11e9.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003833,DLDD_TRAIN_003833.jpg,blight/DLDD_TRAIN_003833.jpg,to_label_2835_jpg.rf.d93d85bee113d1aa801744376ac61823.jpg,blight/to_label_2835_jpg.rf.d93d85bee113d1aa801744376ac61823.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003834,DLDD_TRAIN_003834.jpg,blight/DLDD_TRAIN_003834.jpg,to_label_2836_jpg.rf.0c6f9cd97eab4342329800516d99681e.jpg,blight/to_label_2836_jpg.rf.0c6f9cd97eab4342329800516d99681e.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003835,DLDD_TRAIN_003835.jpg,blight/DLDD_TRAIN_003835.jpg,to_label_2836_jpg.rf.a95aa1cc60795ba60e4079394f345a59.jpg,blight/to_label_2836_jpg.rf.a95aa1cc60795ba60e4079394f345a59.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003836,DLDD_TRAIN_003836.jpg,blight/DLDD_TRAIN_003836.jpg,to_label_2836_jpg.rf.d3e94f7db68af0079aa648e4952d8312.jpg,blight/to_label_2836_jpg.rf.d3e94f7db68af0079aa648e4952d8312.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003837,DLDD_TRAIN_003837.jpg,blight/DLDD_TRAIN_003837.jpg,to_label_2837_jpg.rf.22886e0539b5b8ca3d1dd6c657fbdc00.jpg,blight/to_label_2837_jpg.rf.22886e0539b5b8ca3d1dd6c657fbdc00.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003838,DLDD_TRAIN_003838.jpg,blight/DLDD_TRAIN_003838.jpg,to_label_2837_jpg.rf.4a42ac16db18e10882105a27d6b93df7.jpg,blight/to_label_2837_jpg.rf.4a42ac16db18e10882105a27d6b93df7.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003839,DLDD_TRAIN_003839.jpg,blight/DLDD_TRAIN_003839.jpg,to_label_2837_jpg.rf.d34080b2c1c493094f09ac64fbbff93e.jpg,blight/to_label_2837_jpg.rf.d34080b2c1c493094f09ac64fbbff93e.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003840,DLDD_TRAIN_003840.jpg,blight/DLDD_TRAIN_003840.jpg,to_label_2838_jpg.rf.5cb1a033ec6a26beed5039caa0e11b1a.jpg,blight/to_label_2838_jpg.rf.5cb1a033ec6a26beed5039caa0e11b1a.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003841,DLDD_TRAIN_003841.jpg,blight/DLDD_TRAIN_003841.jpg,to_label_2838_jpg.rf.8d57e84f1e76b9edf1e21ab2b436034d.jpg,blight/to_label_2838_jpg.rf.8d57e84f1e76b9edf1e21ab2b436034d.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003842,DLDD_TRAIN_003842.jpg,blight/DLDD_TRAIN_003842.jpg,to_label_2838_jpg.rf.b24afcb7f4a41c4389aceff7a2928a72.jpg,blight/to_label_2838_jpg.rf.b24afcb7f4a41c4389aceff7a2928a72.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003843,DLDD_TRAIN_003843.jpg,blight/DLDD_TRAIN_003843.jpg,to_label_2839_jpg.rf.1232a9a0906e3ceb43e895c9de9a052c.jpg,blight/to_label_2839_jpg.rf.1232a9a0906e3ceb43e895c9de9a052c.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003844,DLDD_TRAIN_003844.jpg,blight/DLDD_TRAIN_003844.jpg,to_label_2839_jpg.rf.2b783bb2bee273d14a257a150fb8ef75.jpg,blight/to_label_2839_jpg.rf.2b783bb2bee273d14a257a150fb8ef75.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003845,DLDD_TRAIN_003845.jpg,blight/DLDD_TRAIN_003845.jpg,to_label_2839_jpg.rf.e37d4a83da570ddf22b5e7cf81d929fc.jpg,blight/to_label_2839_jpg.rf.e37d4a83da570ddf22b5e7cf81d929fc.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003846,DLDD_TRAIN_003846.jpg,blight/DLDD_TRAIN_003846.jpg,to_label_2840_jpg.rf.0448221a45272fb0776c85223457c39a.jpg,blight/to_label_2840_jpg.rf.0448221a45272fb0776c85223457c39a.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003847,DLDD_TRAIN_003847.jpg,blight/DLDD_TRAIN_003847.jpg,to_label_2840_jpg.rf.9884d7e0d77d14a9982feac2ca38e2a3.jpg,blight/to_label_2840_jpg.rf.9884d7e0d77d14a9982feac2ca38e2a3.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003848,DLDD_TRAIN_003848.jpg,blight/DLDD_TRAIN_003848.jpg,to_label_2840_jpg.rf.eb8d065108f57fd9b004604cbdd6f049.jpg,blight/to_label_2840_jpg.rf.eb8d065108f57fd9b004604cbdd6f049.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003849,DLDD_TRAIN_003849.jpg,blight/DLDD_TRAIN_003849.jpg,to_label_2842_jpg.rf.c845b5be85127e670167154bbb7fe57e.jpg,blight/to_label_2842_jpg.rf.c845b5be85127e670167154bbb7fe57e.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003850,DLDD_TRAIN_003850.jpg,blight/DLDD_TRAIN_003850.jpg,to_label_2842_jpg.rf.d7df584b4ac3b093101b1e408d59054e.jpg,blight/to_label_2842_jpg.rf.d7df584b4ac3b093101b1e408d59054e.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003851,DLDD_TRAIN_003851.jpg,blight/DLDD_TRAIN_003851.jpg,to_label_2842_jpg.rf.e78f8e61c9f035aa068617fe2e89c197.jpg,blight/to_label_2842_jpg.rf.e78f8e61c9f035aa068617fe2e89c197.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003852,DLDD_TRAIN_003852.jpg,blight/DLDD_TRAIN_003852.jpg,to_label_2843_jpg.rf.5994772a21e9ad0778ea08c597e7ce4a.jpg,blight/to_label_2843_jpg.rf.5994772a21e9ad0778ea08c597e7ce4a.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003853,DLDD_TRAIN_003853.jpg,blight/DLDD_TRAIN_003853.jpg,to_label_2843_jpg.rf.a9bd1ac92a141339df5415d8f704e50d.jpg,blight/to_label_2843_jpg.rf.a9bd1ac92a141339df5415d8f704e50d.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003854,DLDD_TRAIN_003854.jpg,blight/DLDD_TRAIN_003854.jpg,to_label_2843_jpg.rf.e340cf4300cd215eb83f6cc4f3176af4.jpg,blight/to_label_2843_jpg.rf.e340cf4300cd215eb83f6cc4f3176af4.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003855,DLDD_TRAIN_003855.jpg,blight/DLDD_TRAIN_003855.jpg,to_label_2845_jpg.rf.900353994d813129332ecc95058eeb79.jpg,blight/to_label_2845_jpg.rf.900353994d813129332ecc95058eeb79.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003856,DLDD_TRAIN_003856.jpg,blight/DLDD_TRAIN_003856.jpg,to_label_2845_jpg.rf.c213c1d45f622cd57eb3a4383bce90b2.jpg,blight/to_label_2845_jpg.rf.c213c1d45f622cd57eb3a4383bce90b2.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003857,DLDD_TRAIN_003857.jpg,blight/DLDD_TRAIN_003857.jpg,to_label_2845_jpg.rf.eddf330a3fa58d1f50ac17ff29c413a8.jpg,blight/to_label_2845_jpg.rf.eddf330a3fa58d1f50ac17ff29c413a8.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003858,DLDD_TRAIN_003858.jpg,blight/DLDD_TRAIN_003858.jpg,to_label_2846_jpg.rf.1491347228af1546d7cf19cbeed11bad.jpg,blight/to_label_2846_jpg.rf.1491347228af1546d7cf19cbeed11bad.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003859,DLDD_TRAIN_003859.jpg,blight/DLDD_TRAIN_003859.jpg,to_label_2846_jpg.rf.29b6d71ad744e4a3eb0b02ffbe98d9b0.jpg,blight/to_label_2846_jpg.rf.29b6d71ad744e4a3eb0b02ffbe98d9b0.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003860,DLDD_TRAIN_003860.jpg,blight/DLDD_TRAIN_003860.jpg,to_label_2847_jpg.rf.901af98932215f3119082fddfa6142cf.jpg,blight/to_label_2847_jpg.rf.901af98932215f3119082fddfa6142cf.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003861,DLDD_TRAIN_003861.jpg,blight/DLDD_TRAIN_003861.jpg,to_label_2847_jpg.rf.d51029a1af9425a999958f9e9db2d6bb.jpg,blight/to_label_2847_jpg.rf.d51029a1af9425a999958f9e9db2d6bb.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003862,DLDD_TRAIN_003862.jpg,blight/DLDD_TRAIN_003862.jpg,to_label_2848_jpg.rf.22cd84e344862f933e7975cc9f5cc43d.jpg,blight/to_label_2848_jpg.rf.22cd84e344862f933e7975cc9f5cc43d.jpg,.jpg,train,3,blight,verified,3
DLDD_TRAIN_003863,DLDD_TRAIN_003863.jpg,blight/DLDD_TRAIN_003863.jpg,to_label_2848_jpg.rf.8f4e6a5a80aaafe102c0f5ec86bebdc0.jpg,blight/to_label_2848_jpg.rf.8f4e6a5a80aaafe102c0f5ec86bebdc0.jpg,.jpg,train,3,blight,verified,3
DLDD_TRAIN_003864,DLDD_TRAIN_003864.jpg,blight/DLDD_TRAIN_003864.jpg,to_label_2849_jpg.rf.cc31ec77fbfca87b20e2b8627ca24c7b.jpg,blight/to_label_2849_jpg.rf.cc31ec77fbfca87b20e2b8627ca24c7b.jpg,.jpg,train,3,blight,verified,3
DLDD_TRAIN_003865,DLDD_TRAIN_003865.jpg,blight/DLDD_TRAIN_003865.jpg,to_label_2855_jpg.rf.9d3ddc0c3533bed9f15bd2d36455a51f.jpg,blight/to_label_2855_jpg.rf.9d3ddc0c3533bed9f15bd2d36455a51f.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003866,DLDD_TRAIN_003866.jpg,blight/DLDD_TRAIN_003866.jpg,to_label_2856_jpg.rf.07e872205fe5887eb2aa716f3d1ddc7c.jpg,blight/to_label_2856_jpg.rf.07e872205fe5887eb2aa716f3d1ddc7c.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003867,DLDD_TRAIN_003867.jpg,blight/DLDD_TRAIN_003867.jpg,to_label_2856_jpg.rf.2f8972b235cd8c7cf797a818adfd9f80.jpg,blight/to_label_2856_jpg.rf.2f8972b235cd8c7cf797a818adfd9f80.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003868,DLDD_TRAIN_003868.jpg,blight/DLDD_TRAIN_003868.jpg,to_label_2857_jpg.rf.c6068f62dc7665671a117afd23dc6232.jpg,blight/to_label_2857_jpg.rf.c6068f62dc7665671a117afd23dc6232.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003869,DLDD_TRAIN_003869.jpg,blight/DLDD_TRAIN_003869.jpg,to_label_2857_jpg.rf.c9b15020f912b5f9c93ad51ae06db35c.jpg,blight/to_label_2857_jpg.rf.c9b15020f912b5f9c93ad51ae06db35c.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003870,DLDD_TRAIN_003870.jpg,blight/DLDD_TRAIN_003870.jpg,to_label_2857_jpg.rf.d45f177a9fc9982698cad83885ea9f11.jpg,blight/to_label_2857_jpg.rf.d45f177a9fc9982698cad83885ea9f11.jpg,.jpg,train,3,blight,verified,1
DLDD_TRAIN_003871,DLDD_TRAIN_003871.jpg,blight/DLDD_TRAIN_003871.jpg,to_label_2858_jpg.rf.5961ad21e666cfac5aae49cf95d8f658.jpg,blight/to_label_2858_jpg.rf.5961ad21e666cfac5aae49cf95d8f658.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003872,DLDD_TRAIN_003872.jpg,blight/DLDD_TRAIN_003872.jpg,to_label_2858_jpg.rf.f526649684d449c06093c5412e741fa1.jpg,blight/to_label_2858_jpg.rf.f526649684d449c06093c5412e741fa1.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003873,DLDD_TRAIN_003873.jpg,blight/DLDD_TRAIN_003873.jpg,to_label_2859_jpg.rf.2b1e28cf83e0160f58ef6dd773dc7e01.jpg,blight/to_label_2859_jpg.rf.2b1e28cf83e0160f58ef6dd773dc7e01.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003874,DLDD_TRAIN_003874.jpg,blight/DLDD_TRAIN_003874.jpg,to_label_2859_jpg.rf.3ece34d979af389690939cd8e83e8e37.jpg,blight/to_label_2859_jpg.rf.3ece34d979af389690939cd8e83e8e37.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003875,DLDD_TRAIN_003875.jpg,blight/DLDD_TRAIN_003875.jpg,to_label_2859_jpg.rf.59a23ac129dc934c3fe8b255d04b7655.jpg,blight/to_label_2859_jpg.rf.59a23ac129dc934c3fe8b255d04b7655.jpg,.jpg,train,3,blight,verified,2
DLDD_TRAIN_003876,DLDD_TRAIN_003876.jpg,blight/DLDD_TRAIN_003876.jpg,to_label_2861_jpg.rf.58fbe2cbf46f73f7f98e763550392d70.jpg,blight/to_label_2861_jpg.rf.58fbe2cbf46f73f7f98e763550392d70.jpg,.jpg,train,3,blight,verified,1
